25.3994,1000,25169
25.278,1000,25169
24.6589,1000,25169
25.8763,1000,25169
26.3558,1000,25169
26.9917,1000,25169
27.9422,1000,25169
28.375,1000,25169
28.6474,1000,25169
29.7752,1000,25169
29.204,1000,25169
30.7417,1000,25169
32.2352,1000,25169
34.063,1000,25169
36.5557,1000,25169
38.3648,1000,25169
39.8119,1000,25169
40.9425,1000,25169
42.5309,1000,25169
42.1217,1000,25169
45.6026,1000,25169
46.3257,1000,25169
48.4362,1000,25169
51.219,1000,25169
50.6575,1000,25169
56.299,1000,25169
59.5512,1000,25169
62.9575,1000,25169
63.3534,1000,25169
65.6339,1000,25169
67.7251,1000,25169
70.8057,1000,25169
71.2695,1000,25169
73.0287,1000,25169
74.7278,1000,25169
78.6974,1000,25169
78.7845,1000,25169
83.0625,1000,25169
81.9323,1000,25169
83.9576,1000,25169
88.4032,1000,25169
89.852,1000,25169
90.9173,1000,25169
94.6826,1000,25169
96.192,1000,25169
99.007,1000,25169
102.359,1000,25169
103.64,1000,25169
104.838,1000,25169
106.097,1000,25169
110.173,1000,25169
110.049,1000,25169
113.614,1000,25169
115.561,1000,25169
116.826,1000,25169
116.746,1000,25169
118.197,1000,25169
119.906,1000,25169
122.941,1000,25169
122.408,1000,25169
126.1,1000,25169
129.553,1000,25169
129.123,1000,25169
132.845,1000,25169
132.507,1000,25169
134.825,1000,25169
137.993,1000,25169
138.68,1000,25169
142.339,1000,25169
145.994,1000,25169
148.996,1000,25169
152.267,1000,25169
155.226,1000,25169
154.34,1000,25169
161.609,1000,25169
158.984,1000,25169
160.851,1000,25169
161.356,1000,25169
164.9,1000,25169
166.178,1000,25169
167.094,1000,25169
170.957,1000,25169
173.549,1000,25169
175.826,1000,25169
181.702,1000,25169
182.289,1000,25169
190.392,1000,25169
185.132,1000,25169
186.247,1000,25169
189.584,1000,25169
188.605,1000,25169
191.353,1000,25169
194.024,1000,25169
196.666,1000,25169
198.526,1000,25169
182.83,1000,25169
176.958,1000,25169
178.236,1000,25169
175.787,1000,25169
176.841,1000,25169
176.824,1000,25169
176.125,1000,25169
176.969,1000,25169
174.838,1000,25169
181.893,1000,25169
188.728,1000,25169
184.298,1000,25169
183.994,1000,25169
184.327,1000,25169
183.089,1000,25169
183.375,1000,25169
186.131,1000,25169
185.977,1000,25169
185.27,1000,25169
184.904,1000,25169
185.572,1000,25169
189.966,1000,25169
187.375,1000,25169
188.695,1000,25169
184.891,1000,25169
186.142,1000,25169
186.882,1000,25169
185.928,1000,25169
188.958,1000,25169
188.3,1000,25169
185.865,1000,25169
186.45,1000,25169
189.398,1000,25169
185.792,1000,25169
190.165,1000,25169
185.82,1000,25169
186.82,1000,25169
187.913,1000,25169
187.118,1000,25169
182.736,1000,25169
180.865,1000,25169
179.756,1000,25169
191.269,1000,25169
181.067,1000,25169
182.446,1000,25169
182.783,1000,25169
172.536,1000,25169
187.815,1000,25169
175.937,1000,25169
176.622,1000,25169
186.138,1000,25169
182.027,1000,25169
165.473,1000,25169
172.135,1000,25169
192.171,1000,25169
158.223,1000,25169
170.717,1000,25169
171.458,1000,25169
178.563,1000,25169
161.381,1000,25169
175.286,1000,25169
181.786,1000,25169
174.304,1000,25169
178.843,1000,25169
172.778,1000,25169
167.744,1000,25169
171.037,1000,25169
174.176,1000,25169
177.257,1000,25169
172.912,1000,25169
170.22,1000,25169
177.869,1000,25169
174.425,1000,25169
178.794,1000,25169
175.713,1000,25169
175.396,1000,25169
176.855,1000,25169
177.533,1000,25169
178.289,1000,25169
176.563,1000,25169
173.857,1000,25169
177.384,1000,25169
174.863,1000,25169
175.81,1000,25169
174.449,1000,25169
174.273,1000,25169
173.604,1000,25169
175.257,1000,25169
172.615,1000,25169
174.135,1000,25169
175.52,1000,25169
176.39,1000,25169
175.183,1000,25169
178.844,1000,25169
176.093,1000,25169
176.102,1000,25169
174.27,1000,25169
173.857,1000,25169
178.772,1000,25169
174.22,1000,25169
170.856,1000,25169
171.279,1000,25169
177.225,1000,25169
173.691,1000,25169
170.415,1000,25169
170.303,1000,25169
166.248,1000,25169
166.439,1000,25169
170.83,1000,25169
166.649,1000,25169
172.774,1000,25169
167.284,1000,25169
166.501,1000,25169
169.281,1000,25169
168.361,1000,25169
166.274,1000,25169
168.192,1000,25169
165.62,1000,25169
172.743,1000,25169
160.476,1000,25169
147.284,1000,25169
163.97,1000,25169
158.135,1000,25169
155.309,1000,25169
153.599,1000,25169
151.212,1000,25169
152.666,1000,25169
157.977,1000,25169
156.71,1000,25169
162.886,1000,25169
161.969,1000,25169
156.163,1000,25169
144.188,1000,25169
145.236,1000,25169
158.068,1000,25169
163.107,1000,25169
157.451,1000,25169
160.618,1000,25169
154.526,1000,25169
166.715,1000,25169
163.429,1000,25169
166.145,1000,25169
165.647,1000,25169
168.473,1000,25169
165.646,1000,25169
